step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,1917.0,0.0,25183.0,25183.0,0.0,72996044.97545177,24426.0,1228520.0,123.49018358607837,24426.0,1228520.0,-461.70000000000005,13.136671883150756,0.0,38078.27072271871,2.6232291666666665
