step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,1960.0,0.0,29631.0,29631.0,0.0,76588620.88840139,28864.0,1391123.0,124.73091826150878,28864.0,1391123.0,-516.0800000000002,15.117857142857142,0.0,39075.82698387826,3.0865625
