step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,2010.0,0.0,25411.0,25411.0,0.0,73323222.14832383,24648.0,928074.0,126.81709378680858,24648.0,928074.0,-407.15999999999997,12.64228855721393,0.0,36479.214999166084,2.6469791666666667
