step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,1961.0,0.0,26387.0,26387.0,0.0,74985152.00391941,25586.0,1233473.0,117.05039059586996,25586.0,1233473.0,-449.83,13.455889852116266,0.0,38238.22131765396,2.7486458333333332
