step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,2005.0,0.0,27124.0,27124.0,0.0,75602240.29406752,26356.0,902476.0,125.26387493803412,26356.0,902476.0,-440.28,13.528179551122195,0.0,37706.853014497516,2.8254166666666665
