step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,1989.0,0.0,27223.0,27223.0,0.0,75067643.60927361,26449.0,1209105.0,127.41001879975292,26449.0,1209105.0,-470.64,13.686777275012568,0.0,37741.39950189724,2.835729166666667
