step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,2025.0,0.0,25519.0,25519.0,0.0,72905222.85643761,24731.0,1232712.0,132.63945344254557,24731.0,1232712.0,-422.40999999999997,12.601975308641975,0.0,36002.57918836425,2.6582291666666666
