step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,1979.0,0.0,27758.0,27758.0,0.0,74882131.58379805,26998.0,1032194.0,123.60452499459976,26998.0,1032194.0,-475.25,14.026275896917635,0.0,37838.368662859044,2.8914583333333335
