step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,1919.0,0.0,28100.0,28100.0,0.0,76850408.74384707,27352.0,1409398.0,116.6111784364336,27352.0,1409398.0,-503.45000000000005,14.643043251693591,0.0,40047.11242514178,2.9270833333333335
