step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,1977.0,0.0,27938.0,27938.0,0.0,75457420.80115414,27183.0,1195387.0,124.57792881359535,27183.0,1195387.0,-496.38,14.13151239251391,0.0,38167.63824034099,2.9102083333333333
