step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,1894.0,0.0,25216.0,25216.0,0.0,72513759.74414502,24518.0,857917.0,132.11625684509346,24518.0,857917.0,-412.20000000000005,13.313621964097148,0.0,38286.03999162884,2.6266666666666665
