step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,1951.0,0.0,26165.0,26165.0,0.0,74252069.02805698,25398.0,921202.0,123.61275254560064,25398.0,921202.0,-439.5,13.41107124551512,0.0,38058.466954411575,2.7255208333333334
