step,number_of_vehciles,number_of_pedestrians,accumulated_wait_times,accumulated_queue_length,accumulated_pedestrian_wait_times,accumulated_total_fuel_consumption,TL101_stopped,TL101_accumulated_waiting_time,TL101_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,accumulated_avg_wait_times,accumulated_pedestrian_avg_wait_times,accumulated_average_fuel_consumption,accumulated_avg_queue_length
9220800.0,1968.0,0.0,32484.0,32484.0,0.0,79994474.51488262,31722.0,1607738.0,118.48470251007357,31722.0,1607738.0,-653.92,16.50609756097561,0.0,40647.59883886312,3.38375
