episode,reward,accumulated_wait_times,accumulated_avg_wait_times,accumulated_queue_length,accumulated_avg_queue_length,accumulated_total_fuel_consumption,accumulated_avg_fuel_consumption,accumulated_pedestrian_wait_times,accumulated_pedestrian_avg_wait_times
40,-162000.0,1765487,22.08736175749387,1765487,183.90489583333334,3300911526.005659,41296.49609675298,0,0
