episode,reward,accumulated_wait_times,accumulated_avg_wait_times,accumulated_queue_length,accumulated_avg_queue_length,accumulated_total_fuel_consumption,accumulated_avg_fuel_consumption,accumulated_pedestrian_wait_times,accumulated_pedestrian_avg_wait_times
14,-129371.0,749162,26.254144033642895,749162,78.03770833333333,1283715792.7619865,44987.41169658267,0,0
