episode,reward,accumulated_wait_times,accumulated_avg_wait_times,accumulated_queue_length,accumulated_avg_queue_length,accumulated_total_fuel_consumption,accumulated_avg_fuel_consumption,accumulated_pedestrian_wait_times,accumulated_pedestrian_avg_wait_times
18,-110217.0,920624,25.098800436205018,920624,95.89833333333333,1612826458.2817395,43970.186976056146,0,0
