episode,reward,accumulated_wait_times,accumulated_avg_wait_times,accumulated_queue_length,accumulated_avg_queue_length,accumulated_total_fuel_consumption,accumulated_avg_fuel_consumption,accumulated_pedestrian_wait_times,accumulated_pedestrian_avg_wait_times
23,-98346.0,1145591,24.52875556697499,1145591,119.33239583333334,2030230624.2126105,43470.165814761276,0,0
