episode,reward,accumulated_wait_times,accumulated_avg_wait_times,accumulated_queue_length,accumulated_avg_queue_length,accumulated_total_fuel_consumption,accumulated_avg_fuel_consumption,accumulated_pedestrian_wait_times,accumulated_pedestrian_avg_wait_times
24,-104808.0,1182224,24.269168394473756,1182224,123.14833333333333,2107038512.690559,43254.131601226756,0,0
