episode,reward,accumulated_wait_times,accumulated_avg_wait_times,accumulated_queue_length,accumulated_avg_queue_length,accumulated_total_fuel_consumption,accumulated_avg_fuel_consumption,accumulated_pedestrian_wait_times,accumulated_pedestrian_avg_wait_times
43,-102529.0,1850963,21.606740130273387,1850963,192.80864583333334,3500525764.483939,40862.48645301449,0,0
